date,place,company_name,budget,status,result,space_flight_name
"Fri Mar 18, 1966 20:00 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 26 (Gambit-1 26) & NRL-PL 137
"Thu Mar 17, 1966 10:28 UTC"," Plesetsk Cosmodrome, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 112
"Wed Mar 16, 1966 16:41 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini VIII
"Wed Mar 16, 1966 15:00 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | GATV 5003
"Tue Mar 15, 1966 23:59 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Prelaunch Failure,R-36 Orb | OGTch n°03
"Wed Mar 09, 1966 22:02 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 30 (Corona 106)
"Tue Mar 01, 1966 11:03 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Partial Failure,Molniya-M /Block L | Cosmos 111
"Mon Feb 28, 1966 13:58 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E | ESSA-2
"Sat Feb 26, 1966 16:12 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Saturn IB | AS-201
"Tue Feb 22, 1966 20:09 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 110
"Mon Feb 21, 1966 13:30 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Cosmos-1 (65S3) | DS-K40 n°2
"Sat Feb 19, 1966 08:49 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 109
"Thu Feb 17, 1966 08:33 UTC"," Hammaguir, Algeria, France",Armée de l'Air,Price: $0.0 million,Status: Retired,Success,Diamant A | Diapason
"Tue Feb 15, 1966 20:30 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,"Atlas-SLV3 Agena-D | KH-7 25 (Gambit-1 25), Bluebell 2C & Bluebell 2S"
"Fri Feb 11, 1966 18:00 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-1 (65S3) | Cosmos 108
"Thu Feb 10, 1966 08:40 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 107
"Wed Feb 09, 1966 19:45 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | OPS 1439
"Sat Feb 05, 1966 12:19 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,R-36 Orb | OGTch n°02
"Thu Feb 03, 1966 07:41 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta C | ESSA-1
"Wed Feb 02, 1966 21:32 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 29 (Corona 105)
"Mon Jan 31, 1966 11:41 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya-M /Block L | Luna 9
"Fri Jan 28, 1966 17:06 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout A | Transit-O 7
"Tue Jan 25, 1966 12:28 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 106
"Sat Jan 22, 1966 08:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 105
"Wed Jan 19, 1966 20:03 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 24 (Gambit-1 24) & OPS 3179
"Fri Jan 07, 1966 08:20 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Partial Failure,Vostok-2 | Cosmos 104
"Fri Jan 07, 1966 04:48 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Failure,Thor-LV2D Burner-1I | DSAP-2 F2
"Tue Dec 28, 1965 12:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-3 | Cosmos 103
"Tue Dec 28, 1965 08:10 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Cosmos-1 (65S3) | DS-K40 n°1
"Mon Dec 27, 1965 22:24 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2A | Cosmos 102
"Fri Dec 24, 1965 21:06 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 28 (Corona 104)
"Wed Dec 22, 1965 04:33 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout A | Transit-O 6
"Tue Dec 21, 1965 14:00 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Partial Failure,"Titan IIIC | LES 3 & 4, OV2-3, OSCAR-4"
"Tue Dec 21, 1965 06:14 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-1 (65S3) | Cosmos 101
"Fri Dec 17, 1965 02:20 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2M | Cosmos 100
"Thu Dec 16, 1965 14:09 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,R-36 Orb | OGTch n°01
"Thu Dec 16, 1965 07:31 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E | Pioneer 6
"Wed Dec 15, 1965 13:37 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini VI-A
"Fri Dec 10, 1965 08:10 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 99
"Thu Dec 09, 1965 21:10 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 27 (Corona 103)
"Mon Dec 06, 1965 21:05 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout X-4 | France 1
"Sat Dec 04, 1965 19:30 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini VII
"Fri Dec 03, 1965 10:46 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Luna 8
"Mon Nov 29, 1965 04:48 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor DM-21 Agena-B | Alouette 2 & Explorer 31 (DME-A)
"Sat Nov 27, 1965 08:20 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 98
"Fri Nov 26, 1965 14:47 UTC"," Hammaguir, Algeria, France",Armée de l'Air,Price: $0.0 million,Status: Retired,Success,Diamant A | Astérix
"Fri Nov 26, 1965 12:14 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 97
"Tue Nov 23, 1965 03:14 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Partial Failure,Molniya | Cosmos 96
"Fri Nov 19, 1965 04:48 UTC"," Wallops Flight Facility, Virginia, USA",NASA,Price: $0.0 million,Status: Retired,Success,Scout X-4 | Explorer 30 (SOLRAD 8)
"Tue Nov 16, 1965 04:13 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Venera 3
"Fri Nov 12, 1965 04:46 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Venera 2
"Mon Nov 08, 1965 19:30 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 23 (Gambit-1 23) & Auroral
"Sat Nov 06, 1965 18:38 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta E | Explorer 29 (GEOS 1)
"Thu Nov 04, 1965 05:31 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 95
"Tue Nov 02, 1965 12:29 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Proton | Proton 2
"Thu Oct 28, 1965 21:17 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 26 (Corona 102)
"Thu Oct 28, 1965 08:15 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 94
"Mon Oct 25, 1965 15:00 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Failure,Atlas-SLV3 Agena-D | GATV 5002
"Tue Oct 19, 1965 05:44 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-2 (63SM) | Cosmos 93
"Sat Oct 16, 1965 08:14 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 92
"Fri Oct 15, 1965 17:23 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Failure,Titan IIIC | LCS-2 & OV2-1
"Thu Oct 14, 1965 13:11 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | OGO-2
"Thu Oct 14, 1965 06:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Molniya-1 n°4
"Tue Oct 05, 1965 17:45 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 25 (Corona 101)
"Tue Oct 05, 1965 09:07 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-D OV1 | OV1-2
"Mon Oct 04, 1965 07:36 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya-M /Block L | Luna 7
"Thu Sep 30, 1965 19:23 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 22 (Gambit-1 22)
"Thu Sep 23, 1965 09:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 91
"Wed Sep 22, 1965 21:31 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 24 (Corona 100)
"Sat Sep 18, 1965 07:59 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-3 | Cosmos 86 to 90
"Fri Sep 10, 1965 04:41 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-LV2D Burner-1I | DSAP-2 F1
"Thu Sep 09, 1965 09:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 85
"Fri Sep 03, 1965 14:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-3 | Cosmos 80 to 84
"Thu Sep 02, 1965 20:00 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Failure,Thor DM-21 Agena-D | MPRV (Corona 99)
"Wed Aug 25, 1965 15:17 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Failure,Delta C | OSO-C
"Wed Aug 25, 1965 10:10 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 79
"Sat Aug 21, 1965 13:59 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini V
"Tue Aug 17, 1965 20:59 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 23 (Corona 98)
"Sat Aug 14, 1965 10:56 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 78
"Fri Aug 13, 1965 22:11 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-DSV2A Ablestar | OPS 8464 & Others
"Wed Aug 11, 1965 14:31 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-LV3C Centaur-D | Surveyor SD-2
"Tue Aug 10, 1965 17:54 UTC"," Wallops Flight Facility, Virginia, USA",NASA,Price: $0.0 million,Status: Retired,Success,Scout B | SECOR 5 & SEV
"Tue Aug 03, 1965 19:06 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 21 (Gambit-1 21) & Magnum
"Tue Aug 03, 1965 11:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 77
"Fri Jul 30, 1965 13:00 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Saturn I Block II | A-105
"Fri Jul 23, 1965 04:34 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-1 (65S3) | Cosmos 76
"Tue Jul 20, 1965 08:27 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,"Atlas-LV3 Agena-D | Vela 3A/3B, ERS-17"
"Mon Jul 19, 1965 22:01 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 22 (Corona 97)
"Sun Jul 18, 1965 14:32 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Zond 3
"Sat Jul 17, 1965 05:55 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | OPS 8411
"Fri Jul 16, 1965 11:16 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Proton | Proton 1
"Fri Jul 16, 1965 03:31 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-3 | Cosmos 71 to 75
"Tue Jul 13, 1965 11:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Vostok-2 | Zenit-2 n°28
"Mon Jul 12, 1965 19:00 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Failure,Atlas-SLV3 Agena-D | KH-7 20 (Gambit-1 20)
"Fri Jul 02, 1965 06:29 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-1 (65S3) | Cosmos 70
"Fri Jul 02, 1965 04:07 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta C | TIROS-10
"Fri Jun 25, 1965 19:30 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 19 (Gambit-1 19) & Fanion 1
"Fri Jun 25, 1965 09:45 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 69
"Thu Jun 24, 1965 22:35 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-DSV2A Ablestar | OPS 8480
"Fri Jun 18, 1965 14:00 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Success,Titan IIIC | Transtage 5
"Tue Jun 15, 1965 09:43 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 68
"Wed Jun 09, 1965 21:58 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 21 (Corona 96)
"Tue Jun 08, 1965 07:40 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Luna 6
"Thu Jun 03, 1965 15:15 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini IV
"Sat May 29, 1965 12:00 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta C | Explorer 28 (IMP-C)
"Fri May 28, 1965 02:54 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Failure,Atlas-D OV1 | OV1-3
"Thu May 27, 1965 20:48 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 18 (Gambit-1 18)
"Tue May 25, 1965 10:50 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 67
"Tue May 25, 1965 07:35 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Saturn I Block II | A-104
"Thu May 20, 1965 16:30 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-LV2D Burner-1I | DSAP-3 F1
"Tue May 18, 1965 18:02 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 20 (Corona 95)
"Sun May 09, 1965 07:49 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Luna 5
"Fri May 07, 1965 09:29 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 66
"Thu May 06, 1965 15:00 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $63.23 million,Status: Retired,Success,Titan IIIA | LES 2 & LCS 1
"Thu Apr 29, 1965 21:44 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 19 (Corona 94)
"Thu Apr 29, 1965 14:17 UTC"," Wallops Flight Facility, Virginia, USA",NASA,Price: $0.0 million,Status: Retired,Success,Scout X-4 | Explorer 27 (BE-C)
"Wed Apr 28, 1965 21:15 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 17 (Gambit-1 17) & Pundit 4
"Fri Apr 23, 1965 01:55 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Molniya-1 n°3
"Sat Apr 17, 1965 09:50 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 65
"Sat Apr 10, 1965 08:39 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Molniya | E-6 n°8 (Luna)
"Tue Apr 06, 1965 23:47 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta D | Intelsat 1
"Sat Apr 03, 1965 21:25 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | SNAPSHOT
"Thu Mar 25, 1965 21:11 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 18 (Corona 93)
"Thu Mar 25, 1965 10:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2 | Cosmos 64
"Tue Mar 23, 1965 14:24 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Titan II GLV | Gemini 3
"Sun Mar 21, 1965 21:37 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-LV3 Agena-B | Ranger 9
"Thu Mar 18, 1965 07:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Voskhod 2
"Thu Mar 18, 1965 04:43 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-LV2D Burner-1I | DSAP-1 F11
"Mon Mar 15, 1965 11:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,"Cosmos-3 | Cosmos 61, 62 & 63"
"Fri Mar 12, 1965 19:20 UTC"," Vandenberg SFB, California, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-SLV3 Agena-D | KH-7 16 (Gambit-1 16)
"Fri Mar 12, 1965 09:25 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Molniya | Cosmos 60
"Thu Mar 11, 1965 13:39 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-DSV2A Ablestar | OPS 7087 & SECOR 2
"Tue Mar 09, 1965 18:29 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor DM-21 Agena-D | SECOR 3 & Others
"Sun Mar 07, 1965 08:59 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 59
"Tue Mar 02, 1965 13:25 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Failure,Atlas-LV3C Centaur-C | Surveyor-SD 1
"Fri Feb 26, 1965 05:01 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Vostok-2M | Cosmos 58
"Thu Feb 25, 1965 21:44 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Thor-SLV2A Agena-D | KH-4A 17 (Corona 92)
"Mon Feb 22, 1965 07:30 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Voskhod | Cosmos 57
"Sun Feb 21, 1965 11:00 UTC"," Baikonur Cosmodrome, Kazakhstan",RVSN USSR,Price: $0.0 million,Status: Retired,Success,"Cosmos-3 | Cosmos 54, 55 & 56"
"Sat Feb 20, 1965 06:30 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Cosmos-1 (65S3) | DS-A1 n°6
"Wed Feb 17, 1965 17:05 UTC"," Cape Canaveral SFS, Florida, USA",General Dynamics,Price: $0.0 million,Status: Retired,Success,Atlas-LV3 Agena-B | Ranger 8
"Tue Feb 16, 1965 14:37 UTC"," Cape Canaveral SFS, Florida, USA",NASA,Price: $0.0 million,Status: Retired,Success,Saturn I Block II | A-103 & Pegasus 1
"Fri Feb 12, 1965 12:00 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Failure,Cosmos-1 (65S3) | DS-P1 You n°2
"Thu Feb 11, 1965 15:19 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $63.23 million,Status: Retired,Success,Titan IIIA | LES 1
"Wed Feb 03, 1965 16:36 UTC"," Cape Canaveral SFS, Florida, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Delta C | OSO-2
"Sat Jan 30, 1965 09:36 UTC"," Kapustin Yar, Russia",RVSN USSR,Price: $0.0 million,Status: Retired,Success,Cosmos-1 (65S3) | Cosmos 53
